"","gender","ethnicity","first_name","last_name","territory","year_birth","income","height"
"999",0,3,"Brightzen","Lawrence","the Reach",210,0.00879232699178739,182.00344558585
"1000",1,4,"Samantha","Madera","the North",218,0.334005674902307,188.917064945903
"1001",0,5,"Dakota","Johnson","the Crownlands",205,0.000850247008626373,180.484229258299
"1002",1,6,"Kabeera","al-Kaiser","the Vale of Arryn",253,10495.1182224541,176.587467500258
"1003",0,1,"Iaasic","Mix","the Westerlands",257,15354.5264185441,173.298278666919
"1004",1,2,"Masooma","Lo","the North",209,0.00585062185602285,169.707950116045
"1005",0,3,"Preston","Cardenas","the Reach",246,1849.13876450071,180.431130530727
"1006",1,4,"Candice","Estrada","the North",211,0.0166592722962272,174.60895674893
"1007",0,5,"Tyler","Isenbart","The Gift ",250,4353.57598268169,179.480923830985
"1008",1,6,"Nakheel","al-Rayes","the Vale of Arryn",203,0.000371255153639497,179.001505790315
"1009",0,1,"Daniel","Beckner","the Vale of Arryn",293,161477.148503154,178.699061449558
"1010",1,2,"Nakita","Lee","The Gift ",230,23.2956758000637,181.287324533515
"1011",0,3,"Ryan","Kroeschen","the North",279,154662.959325205,175.605507692387
"1012",1,4,"Darlene","Frescas","the Iron Islands",261,36129.5320571625,182.111269348056
"1013",0,5,"Scott","Davis","the Riverlands",245,1399.08581269754,172.267717502386
"1014",1,6,"Khaleela","el-Sadiq","the Vale of Arryn",241,624.756496409842,172.255067707996
"1015",0,1,"Miles","Green","The Gift ",232,42.25249276377,176.756973387456
"1016",1,2,"Katherine","Christensen","The Gift ",237,213.417075146426,190.654056195388
"1017",0,3,"Dekese","Asberry Williams","the Vale of Arryn",245,1348.53456259243,182.530102412702
"1018",1,4,"Linda","Zimmermann","Beyond the Wall",225,4.30916351626184,175.945388094498
"1019",0,5,"Tyler","Kappler","the North",257,16076.3135685623,173.614547455908
"1020",1,6,"Mahaa","el-Kalil","The Gift ",246,2221.40969861223,180.354128999563
"1021",0,1,"Wyatt","Cheek","Beyond the Wall",216,0.110044829212687,178.512891702887
"1022",1,2,"Betty","Cervantes","the North",256,16868.7815112193,175.164439970869
"1023",0,3,"Jaden","Early-Harris","the Vale of Arryn",223,1.58063214900732,178.002211952965
"1024",1,4,"Mikayla","Martinez","the Stormlands",262,41484.3545424177,175.307198738756
"1025",0,5,"Tyler","Rudolph","the North",203,0.000279506378707024,182.907848937764
"1026",1,6,"Salma","el-Muhammad","the Westerlands",294,214851.454011122,181.800451801963
"1027",0,1,"Robert","Smith","The Gift ",242,672.023508833538,186.638248013969
"1028",1,2,"Aarti","Piscopio","the Crownlands",244,1411.65962126076,179.478712748293
"1029",0,3,"Anthony","Lee","The Gift ",209,0.00570923689291169,174.98438628914
"1030",1,4,"Sabrina","Medrano","the Iron Islands",202,0.000205774910043222,178.070017429793
"1031",0,5,"Michael","Foster","the North",225,3.26902496006495,171.976676715234
"1032",1,6,"Shakeela","al-Ullah","the Stormlands",283,209364.7048456,171.749110213335
"1033",0,1,"Bryton","Risley","The Gift ",224,2.42927240409943,179.201969147655
"1034",1,2,"Anne","Ngo","Beyond the Wall",235,113.15598612047,181.191762509638
"1035",0,3,"Javon","Simons","the Reach",219,0.411593877793,186.53754281525
"1036",1,4,"Sandra","Rodriguez","The Gift ",203,0.000424358723517893,177.187173955435
"1037",0,5,"Jeremiah","Doherty","the Reach",266,56491.1781459886,178.018365880572
"1038",1,6,"Zumruda","el-Zafar","the North",273,129975.776279936,186.955529899684
"1039",0,1,"Tyler","Richardson","the Iron Islands",248,3054.3223841286,173.5618619881
"1040",1,2,"Marisa","Kim","the Reach",235,116.300756897578,178.136762095147
"1041",0,3,"Tieran","Pacheco","the Vale of Arryn",224,2.44016199276088,175.832655448388
"1042",1,4,"Blanca","Reveles","The Gift ",236,156.06172240502,170.631103541133
"1043",0,5,"Kc","Schreiber","the North",240,378.691922235217,171.990586327106
"1044",1,6,"Hamsa","el-Abdelnour","the Westerlands",245,1808.3726111936,177.633713217007
"1045",0,1,"Alexander","Jackson","the Vale of Arryn",210,0.00761447244982394,172.531684694742
"1046",1,2,"Jeannie","Ho","the Riverlands",257,19472.6635343819,175.102721563244
"1047",0,3,"Michael","Robinson","the Crownlands",238,218.051602930508,183.710967178386
"1048",1,4,"Mariela","Chavez Estrada","the Iron Islands",221,1.00077724121951,177.068474164338
"1049",0,5,"Elijah","Creager","the Iron Islands",200,6.74045463299265e-05,178.250720172538
"1050",1,6,"Hawraa","al-Saladin","The Gift ",248,3460.88319659068,175.584731105921
"1051",0,1,"Taylor","Eurich","the Stormlands",243,854.078702328123,173.687608559497
"1052",1,2,"Rachel","Miyauchi","The Gift ",273,133965.596667724,181.280313792912
"1053",0,3,"Jaquez","Alemayohu","The Gift ",248,3041.74161743843,176.078181280272
"1054",1,4,"Christina","Martinez","The Gift ",279,178331.673630471,183.20403133019
"1055",0,5,"Dylan","Britt","the Iron Islands",297,171389.12510384,177.771930090452
"1056",1,6,"Mubeena","al-Baluch","the Stormlands",265,61823.0674163094,183.110776260764
"1057",0,1,"Manuelito","Tatum Clardy","the Stormlands",243,833.795271414603,175.101431713582
"1058",1,2,"Samantha","Driver","the Stormlands",228,13.7362434849414,194.091189283904
"1059",0,3,"Adam","Foster","Beyond the Wall",203,0.000300011436749224,186.818349475254
"1060",1,4,"Alexis","Adame","the North",239,367.66921314178,185.497568758403
"1061",0,5,"Shea","Mccracken","the Stormlands",278,143134.710818217,178.962140930632
"1062",1,6,"Ahlaam","al-Zia","Beyond the Wall",218,0.276618119266396,180.242442695645
"1063",0,1,"Luis","Rodriguez","the North",248,2623.98242116988,179.42860573374
"1064",1,2,"Madison","Sun","The Gift ",227,8.64545452325154,167.704997738369
"1065",0,3,"Alizi","Russell","the Reach",270,88051.3238701935,177.723320904553
"1066",1,4,"Alyse","Manjarrez","the Riverlands",244,1438.64775532327,190.035208875458
"1067",0,5,"Adam","Hockett","The Gift ",214,0.046231982353969,173.664765866302
"1068",1,6,"Saamiqa","el-Mirza","The Gift ",215,0.091552348100009,182.007295891047
"1069",0,1,"Sean","Morris","the Riverlands",258,19926.3620466809,185.447848713091
"1070",1,2,"Brianna","Whitworth","the Vale of Arryn",209,0.00649657171075135,182.696002726292
"1071",0,3,"Conrad","Smith","the Westerlands",260,23820.2908389024,172.194659503508
"1072",1,4,"Gloria","Rodriguez","the Stormlands",251,6493.91622077197,177.539421089629
"1073",0,5,"Tyler","Bauer","The Gift ",272,96753.3962906452,181.937120671358
"1074",1,6,"Sabeeha","al-Ramadan","the Reach",250,5432.08291702687,175.762709072544
"1075",0,1,"Justin","Marsh","the Stormlands",258,20544.8380836311,183.171116977786
"1076",1,2,"Paradis","Krumland","the Stormlands",236,154.894349012106,178.674772887786
"1077",0,3,"Jihad","Woodson","the North",256,14221.5747917184,190.382979719931
"1078",1,4,"Cristiana","Flores","The Gift ",280,189777.469204914,184.287235926514
"1079",0,5,"Jordan","Lanham","the Westerlands",219,0.358218838349636,182.605250218588
"1080",1,6,"Ruqayya","al-Karimi","the Iron Islands",248,3612.20991381422,175.489392876134
"1081",0,1,"Zachery","Nguyen","the Iron Islands",263,40845.2812217303,174.144126644706
"1082",1,2,"Alyssa","Shiba","The Gift ",254,11494.5398107144,175.659662147598
"1083",0,3,"Alexander","Spencer","the Wall",214,0.0446337930398351,176.549690131309
"1084",1,4,"Jannet","Lovato-Garcia","the North",266,71634.1037607006,177.644763112717
"1085",0,5,"Nolan","Jerome","The Gift ",276,130757.902228524,185.335131746667
"1086",1,6,"Samraa","el-Iqbal","the Riverlands",297,192567.803714765,168.55451975581
"1087",0,1,"Brendin","Chavez","the Iron Islands",230,20.0418833627908,171.472753059237
"1088",1,2,"Parose","Choi","the Westerlands",291,202216.171802487,171.168889284724
"1089",0,3,"Tajae","Shepherd","the Vale of Arryn",255,11639.06279925,179.329018276507
"1090",1,4,"Vanessa","Solis","The Gift ",270,98171.8702080514,171.626196466144
"1091",0,5,"Connor","Hendershot","the Westerlands",254,9426.88907758885,168.567206085344
"1092",1,6,"Hasnaa","al-Hosseini","Beyond the Wall",248,3779.79426402245,181.83970286291
"1093",0,1,"Brenden","Olson","the Riverlands",254,10581.4966708161,182.743322929897
"1094",1,2,"Ha Eun","Bang","the North",209,0.00617065810368949,176.994932068846
"1095",0,3,"Charles","Walker","the Iron Islands",241,568.617399107648,176.715918899304
"1096",1,4,"Ashley","Garcia Navarro","The Gift ",239,410.598861140514,177.420705703174
"1097",0,5,"Tyler","Shelton","the North",211,0.0127692073526422,180.806777192417
"1098",1,6,"Haniyya","al-Qasim","the North",251,6054.81354024419,176.59370240251
"1099",0,1,"Christopher","Barron","The Gift ",254,9265.07687543085,181.700009136603
"1100",1,2,"Alexa","Seo","Beyond the Wall",216,0.121852390090577,179.918596669369
"1101",0,3,"Khari","Jackson","the Vale of Arryn",203,0.000304160756840328,177.22584295851
"1102",1,4,"Jessica","Lozano","The Gift ",240,477.550273691841,184.222576218931
"1103",0,5,"Robert","Leber","the North",202,0.000187534391157797,183.21122785568
"1104",1,6,"Qisma","al-Rafiq","Beyond the Wall",242,801.239918036047,177.979016585683
"1105",0,1,"Corie","Zheng","the Iron Islands",295,169082.99326024,181.736213138301
"1106",1,2,"Temuulen","Abraham","the Stormlands",288,181760.057891507,182.093673829666
"1107",0,3,"Ian","Haley","the Iron Islands",221,0.889642891902269,176.719503523605
"1108",1,4,"Serina","Guerra","Beyond the Wall",221,1.01412255143593,180.397544753247
"1109",0,5,"Jack","Strauss","the Iron Islands",217,0.168135918160878,183.818503315166
"1110",1,6,"Tahleela","el-Ammar","the Westerlands",231,34.0724937470948,186.434198117576
"1111",0,1,"Cole","Mcintosh","the Stormlands",263,38219.3881533422,178.482911828186
"1112",1,2,"Julianna","Dakos","the Vale of Arryn",268,87954.9571692022,179.61794317754
"1113",0,3,"Daylen","Webb","The Gift ",295,164282.124146352,183.72748237611
"1114",1,4,"Karen","Valdez","Beyond the Wall",230,26.3271301811058,174.24041058361
"1115",0,5,"Jesse","Zarbock-Yheaulon","the Crownlands",279,152828.370608441,178.453993016357
"1116",1,6,"Warda","al-Moghaddam","the Riverlands",258,23782.4181910004,176.34343405558
"1117",0,1,"Sonny","Munoz","the North",298,171983.597298926,176.944942420148
"1118",1,2,"Christina","Kuot Moody","The Gift ",291,194365.597716608,186.58800062871
"1119",0,3,"Adonus","Jones","the North",203,0.000348992754368525,180.585276469297
"1120",1,4,"Tamala","Churches","the Stormlands",237,203.368020455264,177.777681048696
"1121",0,5,"Dustin","Law","the Westerlands",207,0.00214410165710211,184.142540271589
"1122",1,6,"Fikriyya","al-Sadek","the Vale of Arryn",252,7364.47316351675,187.139057565787
"1123",0,1,"Toby","Hunt","the North",258,19099.376462114,173.956543494315
"1124",1,2,"Yuri","Cameron","the Westerlands",217,0.192915492368302,186.287449371566
"1125",0,3,"Tavien","Loftis","The Gift ",244,1156.7263981694,175.369889490766
"1126",1,4,"Norma","Gomez","the Riverlands",300,201329.993622856,176.064954947577
"1127",0,5,"Conor","Ruths","the Westerlands",283,156667.260220053,171.733106738542
"1128",1,6,"Zahra","al-Saidi","the Iron Islands",239,365.21112311519,175.275606430887
"1129",0,1,"Dandrew","Granados Garcia","the Wall",291,172622.301839007,183.68811114859
"1130",1,2,"Sara","Sourn","the Stormlands",219,0.418231250265228,174.84091136192
"1131",0,3,"Jalil","Mahgoub","the North",248,2787.58821305221,177.204822185924
"1132",1,4,"Anna Leece","Silva","Beyond the Wall",263,47721.1583219213,174.268339736573
"1133",0,5,"Hunter","Palmer","the Stormlands",287,159646.183744412,175.309839749424
"1134",1,6," Sakeena","al-Ahmadi","the Crownlands",243,1040.41969182237,176.801694470718
"1135",0,1,"James","Martinez","the Wall",239,299.190872714703,176.740804470828
"1136",1,2,"Elizabeth","Tran","the North",210,0.00941228702558683,191.829338981075
"1137",0,3,"Marcus","Radebaugh","The Gift ",220,0.554610077125785,182.479782533876
"1138",1,4,"Adileiry","Lamas","the North",246,2344.6259927993,175.106748621652
"1139",0,5,"Austin","Mead","the Riverlands",278,136619.57582511,182.553933536582
"1140",1,6,"Maazina","al-Massoud","the North",257,20807.8296353043,171.887985122537
"1141",0,1,"Marcus","Navarro","the Iron Islands",224,2.4919134037451,176.638964248039
"1142",1,2,"Claire","Lee","the Vale of Arryn",217,0.219749854859649,175.946294147861
"1143",0,3,"Jalen","Byers","the Vale of Arryn",208,0.00332613655523681,183.315819339912
"1144",1,4,"Alina","Quintana","the North",217,0.218360093471865,176.912753226588
"1145",0,5,"David","Craig","The Gift ",241,553.996559108583,183.112603412324
"1146",1,6,"Hawraa","al-Dajani","the North",293,187777.374949734,177.823032411249
"1147",0,1,"Russell","Kacprowicz","the North",258,18870.7947268946,188.550811258395
"1148",1,2,"Alexis","Lee","the North",226,6.49535397999643,174.752949479009
"1149",0,3,"Brian","Allen","The Gift ",258,20370.4740452368,172.888950037691
"1150",1,4,"Jessica","Montoya","the Vale of Arryn",226,6.18490824900639,180.837526479534
"1151",0,5,"Andrew","Kauffman","the Reach",268,71215.612802877,175.382989360884
"1152",1,6,"Khaira","el-Muhammed","the Iron Islands",274,129697.895978501,182.674543478828
"1153",0,1,"Brady","Lamas","the Stormlands",234,64.0278219831458,180.989323796262
"1154",1,2,"Jessica","Li","the Riverlands",250,4969.53396961851,178.52137958006
"1155",0,3,"James","Johnson","the North",250,4906.79041352842,185.015051661543
"1156",1,4,"Jacqueline","Nagle","the North",255,13119.8345541767,182.729717779686
"1157",0,5,"Tyler","Thomson","the Crownlands",244,1097.51924359655,178.536658128502
"1158",1,6,"Waseema","al-Karim","the Crownlands",278,178671.106966964,179.018656452962
"1159",0,1,"Steven","Abrams","the Reach",225,3.34212062402436,178.20153708254
"1160",1,2,"Megan","Shrestha","the Iron Islands",266,69392.9097036277,183.495210693792
"1161",0,3,"Devante","Wildt","the Reach",241,505.363371544022,185.197098204215
"1162",1,4,"Kayla","Torrez","the Reach",259,28966.7728298478,180.362005722787
"1163",0,5,"Lane","Jones","the Iron Islands",269,77870.8002315367,182.055953264001
"1164",1,6,"Taqiyya","el-Agha","the Reach",283,187211.429137104,176.013315298585
"1165",0,1,"Taylor","Johnson","the Vale of Arryn",258,17575.7263716448,182.83029419974
"1166",1,2,"Jenny","Kuck","the Westerlands",206,0.00161166913004703,183.280417309509
"1167",0,3,"Shakir","Woods","the Stormlands",236,133.082880988796,174.34413405643
"1168",1,4,"Daniela","Mondragon","the North",205,0.000955666840928179,173.906187080645
"1169",0,5,"Robert","Perkins","the Iron Islands",254,9758.26664414143,181.070707856063
"1170",1,6,"Nawaar","el-Din","the Vale of Arryn",297,237185.993807517,178.246046121215
"1171",0,1,"Xavier","Casey","the Riverlands",286,173077.875929587,176.094034913994
"1172",1,2,"Tiffany","Guevara","the Reach",221,1.01680932966521,181.376660635021
"1173",0,3,"Trevor","Busterna","Beyond the Wall",244,1063.15437436696,177.71131856906
"1174",1,4,"Adriana","Salas","The Gift ",246,2131.04605142479,176.688088529554
"1175",0,5,"Tanner","Foster","the Reach",217,0.176142851926306,187.760272202933
"1176",1,6,"Inaaya","al-Wahab","the Wall",298,199702.459445666,171.550113013826
"1177",0,1,"Taylor","Little","Beyond the Wall",261,32852.7568632161,177.333839393684
"1178",1,2,"Abbygale","Han","the Stormlands",219,0.499325385713599,174.940709167393
"1179",0,3,"Christian","Bagsby","Beyond the Wall",235,83.9849113226836,183.547360260556
"1180",1,4,"Rocio","Rodriguez","the North",256,16969.3628941854,189.590508622493
"1181",0,5,"Jonathan","Collins","The Gift ",245,1430.7692182762,174.747825731165
"1182",1,6,"Maariya","al-Koroma","the Iron Islands",246,2342.99273023794,178.301531336255
"1183",0,1,"Stephen","Holt","the Vale of Arryn",223,1.69567782346296,186.488115133449
"1184",1,2,"Amalia","Le","the Crownlands",266,68465.3347603097,172.271148820577
"1185",0,3,"Rustin","Pennywell","the North",225,3.72522595082263,179.475712789157
"1186",1,4,"Bria","Armenta","the Iron Islands",238,291.36018762909,176.882716574666
"1187",0,5,"Jacob","Guegan","the Vale of Arryn",267,65109.0499405687,180.938579508395
"1188",1,6,"Tharwa","el-Karam","Beyond the Wall",238,244.175833306105,175.816306703473
"1189",0,1,"Emilio","Martinez","the Vale of Arryn",243,879.369272569415,175.468817297388
"1190",1,2,"Christina","Alam","The Gift ",250,5005.73011853749,185.698864969972
"1191",0,3,"Corey","Anderson","the North",252,6532.75002624426,180.497087982224
"1192",1,4,"Odyssey","Frazer","the Westerlands",248,3414.24240588166,182.281818774705
"1193",0,5,"Christian","Jones","the Stormlands",290,175889.071453417,181.366409366073
"1194",1,6,"Abeer","el-Aboud","The Gift ",264,58268.1159962266,185.282730905223
"1195",0,1,"Justin","Weaver","the Stormlands",244,1020.56925313579,182.970876303852
"1196",1,2,"Mimi","Marler","the Riverlands",245,1730.78931191737,175.430084606689
"1197",0,3,"Shahid","Mcgillivary","the Stormlands",216,0.112599089450815,167.697334020761
"1198",1,4,"Yesenia","Reyes","the Westerlands",219,0.50686084432402,177.969479221316
"1199",0,5,"Michael","Simmons","the Reach",258,19266.434326591,190.624248373355
"1200",1,6,"Saajida","al-Masri","The Gift ",200,8.11339018300645e-05,178.939015535552
"1201",0,1,"Lakota","Charlie","The Gift ",239,279.38197279488,182.950266974109
"1202",1,2,"Monaz","Vang","the Reach",273,138617.661637551,177.736501850382
"1203",0,3,"Zavian","Gary","Beyond the Wall",248,2964.55879080713,179.680800340709
"1204",1,4,"Cinthia","Saucedo","The Gift ",224,2.97492137958657,184.306401807081
"1205",0,5,"Elliott","Blakeley","the North",282,151472.507875938,173.146426053906
"1206",1,6,"Shaakira","al-Samra","the Reach",264,57137.431271829,173.341608284528
"1207",0,1,"Osue","Bentley","the North",224,2.40011502484813,177.423279608952
"1208",1,2,"Elaine","Hoang","the North",261,35838.7242123369,168.942979368716
"1209",0,3,"Damien","Osborne","the Riverlands",254,10348.9915019627,178.998755265473
"1210",1,4,"Darling","Ochoa","the Riverlands",214,0.0588758369372776,178.97521573416
"1211",0,5,"Lucas","Greenup","the Iron Islands",210,0.00958650390898229,178.454455045813
"1212",1,6,"Hasana","al-Amber","the Reach",223,2.24910343571713,177.833120530238
"1213",0,1,"Joshua","Gordon","Beyond the Wall",238,230.567272531849,171.013268070474
"1214",1,2,"Ireland","Cheung","the Westerlands",273,123785.730067549,190.672647160632
"1215",0,3,"Shequan","Ricks","The Gift ",280,169036.141144584,178.316532673268
"1216",1,4,"Victoria","Camacho","the North",230,22.9821525666665,185.812076443769
"1217",0,5,"Sean","Peterson","the North",200,6.77177499096361e-05,180.2859223394
"1218",1,6,"Shaqeeqa","el-Abraham","The Gift ",248,3549.82159399206,185.8343817688
"1219",0,1,"Hayden","Robinson III","the Reach",249,3411.09492910997,179.045798603819
"1220",1,2,"Elisha","Nguyen","the Vale of Arryn",278,180145.556702828,185.603226718236
"1221",0,3,"Deshaun","Dia","the North",203,0.000311857995109253,174.025229849884
"1222",1,4,"Rubi","Jaime Rodriguez","The Gift ",248,3359.73213804811,181.769721100956
"1223",0,5,"Easton","Konieczka","The Gift ",298,173889.846722063,183.190272464738
"1224",1,6,"Kaazima","el-Kazemi","the Riverlands",248,3523.11922036893,178.139041708697
"1225",0,1,"Kiowa","Mrazik","The Gift ",254,9534.0943106889,181.293348062269
"1226",1,2,"Nicole","Fifita","the North",286,203054.920933203,180.458038561411
"1227",0,3,"Kashaun","Wilson","the Vale of Arryn",255,11752.5851675607,173.459225099538
"1228",1,4,"Alondra","Ordonez","the Reach",276,154393.321887945,172.142840986942
"1229",0,5,"Logan","Hutchison","the Stormlands",268,74231.6557010561,176.145129627862
"1230",1,6,"Khulood","al-Miah","the Wall",230,23.9407167741745,175.735875897325
"1231",0,1,"William","L'Hirondelle","the North",242,715.667290725305,180.905293550993
"1232",1,2,"Megan","Kwon","the Stormlands",291,199454.411476835,188.049848669623
"1233",0,3,"Patrick","Davis","Beyond the Wall",210,0.00814151991465739,184.216743117375
"1234",1,4,"Sirena","Chavez","the Westerlands",244,1374.97595354662,180.175495554748
"1235",0,5,"Michael","Ward","the Stormlands",221,0.870478100398188,184.867844996305
"1236",1,6,"Shamaail","al-Jama","the Wall",230,22.6310018383544,188.135007903443
"1237",0,1,"Christopher","Dubus","the North",257,16170.21229293,176.676667180969
"1238",1,2,"Mohini","Bushere","Beyond the Wall",250,5141.44307967662,182.299477182528
"1239",0,3,"Faison","Green","The Gift ",204,0.00051570885213881,176.363339015023
"1240",1,4,"Hayley","Trujillo","the Iron Islands",278,185838.18259345,178.227463728548
"1241",0,5,"Patrick","Zetterquist","The Gift ",231,27.3612926708736,185.613303693487
"1242",1,6," Huda","al-Abdoo","the North",261,34141.7966495057,177.659740168692
"1243",0,1,"Jayden","Cruze","Beyond the Wall",270,85181.8233591864,177.11813211856
"1244",1,2,"Quiana","Jamili","the North",203,0.000366122176845659,183.354603007109
"1245",0,3,"Joshua","Willhite","the North",240,400.0449929497,179.718602614327
"1246",1,4,"Cinthia","Torres","the Iron Islands",243,1060.42416702976,176.753596515988
"1247",0,5,"Dalton","Zoucha","the Westerlands",219,0.370262559660217,174.33558115042
"1248",1,6,"Hawraa","al-Mourad","the Iron Islands",279,185424.131451473,174.574202790474
"1249",0,1,"Ethen","Ward","the Riverlands",210,0.00861358310109767,174.428639664117
"1250",1,2,"Mai","Kim","the Iron Islands",235,116.666069577457,170.477258706073
"1251",0,3,"Patrick","Mcgee","the Westerlands",258,19583.8408473156,168.133781635261
"1252",1,4,"Aidil","Aguilar","the Reach",203,0.000399386273028213,172.697215384923
"1253",0,5,"Zane","Tillotson","the North",237,182.392635226714,180.610565470869
"1254",1,6,"Haazima","al-Yacoub","the Riverlands",230,23.9914908338254,183.276413170188
"1255",0,1,"Christopher","Moore","the Vale of Arryn",224,2.5248841884258,179.250911885132
"1256",1,2,"Tallulah","Ayuby","Beyond the Wall",248,3492.00269170564,171.842576858978
"1257",0,3,"Bryson","Broomfield","the Stormlands",264,45315.178920518,175.429446382773
"1258",1,4,"Maribel","Hernandez","the Westerlands",242,886.932765054341,177.136044220933
"1259",0,5,"Jesse","Nelson","The Gift ",235,91.8853433400335,179.551202336775
"1260",1,6,"Haaniya","al-Shaban","Beyond the Wall",254,13210.7076709612,180.96669044418
"1261",0,1,"Lathan","Nobraid","the Riverlands",219,0.386233066003222,173.056892684788
"1262",1,2,"Alicia","Kiefel","the Riverlands",215,0.0952622164572537,177.747397312899
"1263",0,3,"Darius","Rose-Williams","the Iron Islands",240,383.711948443578,181.906473051157
"1264",1,4,"Kennedy","Hernandez","the North",239,358.730380666652,179.010257370619
"1265",0,5,"Skyler","Cooklin","the Westerlands",211,0.0135055168579804,177.536490908867
"1266",1,6,"Atheer","el-Mohiuddin","the Reach",243,1035.90015511118,176.678508176703
"1267",0,1,"Nicholas","Barrett","the Vale of Arryn",240,390.217656983951,184.89510182794
"1268",1,2,"Devika","Zen","the Iron Islands",236,169.690272070241,179.599994209914
"1269",0,3,"Alton","Smith","The Gift ",263,42059.0280872445,183.298609163132
"1270",1,4,"Rebeca","Smith","the Riverlands",202,0.000229862221532097,183.991513376545
"1271",0,5,"Ian","Giles","the Reach",298,156704.652606772,175.814904857272
"1272",1,6,"Hilmiyya","el-Agha","the Stormlands",294,201035.162260958,178.99952968189
"1273",0,1,"Fidal","Whyte","The Gift ",297,151962.532680006,185.884686884865
"1274",1,2,"Kimberly","Kim","the Stormlands",250,5301.09674073272,179.001878050073
"1275",0,3,"Teryl","Hunter","the Reach",244,1232.71523272885,179.112335786928
"1276",1,4,"Marisa","Manzanares","The Gift ",205,0.000939072357965555,185.496535284236
"1277",0,5,"Tyler","Gardner","the Riverlands",248,2929.15839201511,182.469922905529
"1278",1,6,"Sulama","al-Saba","the Riverlands",254,11850.6504316227,179.913065192528
"1279",0,1,"William","Crowe","the North",221,0.827526179413178,178.362022405398
"1280",1,2,"Suyin","Stevens","the Riverlands",237,203.454394272813,179.797582119141
"1281",0,3,"Jermaine","Hassan","the North",288,167141.242656277,178.865034215458
"1282",1,4,"Faviola","Gallegos","The Gift ",289,199782.781995096,179.762221908165
"1283",0,5,"Bradley","Danaher","Beyond the Wall",248,2882.41002642956,177.885603230936
"1284",1,6,"Najwa","el-Ismael","the North",205,0.00107968216364083,172.953332336757
"1285",0,1,"Orin","Waid","the Iron Islands",211,0.0130602888711956,177.611496169087
"1286",1,2,"Bayasgalan","Wilson","the Riverlands",235,118.989237631772,185.3017130988
"1287",0,3,"Joseph","Zerom","the Westerlands",290,177122.826016722,181.074616850992
"1288",1,4,"Leticia","Najera","the Reach",270,109759.228002351,173.656123097476
"1289",0,5,"Nickolaus","Harrant","the Stormlands",232,40.7269603704344,180.389543710577
"1290",1,6,"Muneera","al-Pashia","The Gift ",297,196262.892987511,180.202901038097
"1291",0,1,"Christopher","Zheng","the Riverlands",295,157505.949655483,180.018574285071
"1292",1,2,"Melissa","Apted","the Wall",214,0.0561096342531591,180.476625647879
"1293",0,3,"Ulysses","Kaiser","The Gift ",260,25322.5307420359,178.309912878598
"1294",1,4,"Tianna","Bustamante","the Vale of Arryn",240,479.742293735125,178.20182937354
"1295",0,5,"Christopher","Thornberry","The Gift ",235,99.2167176677191,191.199445507043
"1296",1,6,"Hameeda","al-Alli","the Westerlands",278,174814.044479615,172.568706816577
"1297",0,1,"Sterling","Tsosie","The Gift ",250,4152.29577603356,178.535929851403
"1298",1,2,"Emily","Cho","the Riverlands",219,0.420235782010679,184.418603717865
"1299",0,3,"Philip","Chapman","the Riverlands",235,103.498704390232,180.680579287497
"1300",1,4,"Estefany","Delgado","the Vale of Arryn",260,31908.8362722428,175.58763598598
"1301",0,5,"Bradley","Williams","the Stormlands",238,224.361224309086,175.323777337707
"1302",1,6,"Sabriyya","al-Farid","the Iron Islands",230,24.0154288427705,183.25135509371
"1303",0,1,"Wakiyan","Cerna","the Crownlands",266,56930.7324798051,172.276769074643
"1304",1,2,"Paige","Letteney","the Reach",239,334.643455850646,177.036138757638
"1305",0,3,"David","Kyles","the Reach",260,27596.1071720158,183.265882680771
"1306",1,4,"Jenna","Gonzalez","the North",251,5864.29185514161,175.607824357588
"1307",0,5,"James","Wood","the Vale of Arryn",217,0.177888538430106,182.068575858957
"1308",1,6,"Naaifa","al-Masood","the Riverlands",236,153.075276975943,184.006972732349
"1309",0,1,"Carl","Finley","The Gift ",282,153453.938598637,181.232935368309
"1310",1,2,"Annette","Banerjee","the North",239,356.626644946285,169.430013437214
"1311",0,3,"Aaron","Rhone","the Reach",238,233.202844078074,179.072459750216
"1312",1,4,"Jordan","Martinez","the Iron Islands",236,157.160279382224,175.310637574186
"1313",0,5,"Blake","Ouimette","The Gift ",291,157563.648340778,180.37888365553
"1314",1,6,"Huwaida","al-Salem","the Vale of Arryn",209,0.00686202952727576,175.390214746965
"1315",0,1,"Courtlandt","Vialpando","the North",293,162193.391876431,178.370891099525
"1316",1,2,"Christianne","Huck","the North",260,30021.6781252588,179.905550939733
"1317",0,3,"Lynn","Johnson-Newborn","the Westerlands",285,169559.465093906,177.057389899894
"1318",1,4,"Alexus","Bachicha","the North",236,157.000170577498,179.866479141625
"1319",0,5,"Garrett","Tarbox","the Stormlands",238,237.521693470527,179.769328097697
"1320",1,6,"Khadeeja","el-Abdella","the Riverlands",219,0.422881438107669,178.900836873162
"1321",0,1,"Nicholas","Byers","the Iron Islands",252,7227.56499466277,179.510575269616
"1322",1,2,"Heather","Gilbert","the Crownlands",235,118.045863713645,182.971518512641
"1323",0,3,"Elijah","Cooper","the Iron Islands",287,162134.048360499,170.497502557817
"1324",1,4,"Karla","Lucero","the Iron Islands",219,0.450364510289619,171.753911183818
"1325",0,5,"Joshua","Owen","the Riverlands",283,177632.366025914,182.837028434844
